time,Q1,Q2,T1,T2,Tp
709.5,0,0,293.073,293.124,293.059
710,0,0,293.09,293.116,293.053
710.5,0,0,293.101,293.115,293.022
711,0,0,293.109,293.114,292.999
711.5,0,0,293.094,293.086,293.026
712,0,0,293.083,293.063,293.048
712.5,0,0,293.112,293.099,293.069
713,0,0,293.132,293.129,293.085
713.5,0,0,293.151,293.12,293.113
714,0,0,293.165,293.114,293.135
714.5,0,0,293.146,293.134,293.108
715,0,0,293.131,293.148,293.088
715.5,0,0,293.157,293.114,293.063
716,0,0,293.177,293.086,293.042
716.5,0,0,293.125,293.129,293.042
717,0,0,293.085,293.162,293.042
717.5,0,0,293.116,293.118,293.059
718,0,0,293.14,293.083,293.073
718.5,0,0,293.148,293.063,293.077
719,0,0,293.154,293.046,293.082
719.5,0,0,293.105,293.069,293.109
720,0,0,293.066,293.087,293.131
720.5,0,0,293.054,293.109,293.137
721,0,0,293.046,293.127,293.141
721.5,0,0,293.075,293.119,293.154
722,0,0,293.098,293.113,293.165
722.5,0,0,293.09,293.075,293.159
723,0,0,293.082,293.046,293.154
723.5,0,0,293.086,293.047,293.162
724,0,0,293.088,293.047,293.168
724.5,0,0,293.101,293.065,293.126
725,0,0,293.11,293.08,293.094
725.5,0,0,293.114,293.076,293.107
726,0,0,293.116,293.075,293.116
726.5,0,0,293.137,293.12,293.107
727,0,0,293.153,293.156,293.099
727.5,0,0,293.156,293.149,293.076
728,0,0,293.157,293.146,293.059
728.5,0,0,293.118,293.091,293.062
729,0,0,293.088,293.049,293.065
729.5,0,0,293.083,293.046,293.071
730,0,0,293.08,293.042,293.077
730.5,0,0,293.094,293.079,293.09
731,0,0,293.107,293.108,293.101
731.5,0,0,293.093,293.092,293.116
732,0,0,293.082,293.08,293.13
732.5,0,0,293.046,293.087,293.123
733,0,0,293.018,293.092,293.116
733.5,0,0,293.01,293.094,293.134
734,0,0,293.004,293.097,293.146
734.5,0,0,293.043,293.097,293.131
735,0,0,293.073,293.096,293.121
735.5,0,0,293.124,293.124,293.104
736,0,0,293.164,293.146,293.091
736.5,0,0,293.107,293.171,293.066
737,0,0,293.062,293.191,293.047
737.5,0,0,293.037,293.197,293.049
738,0,0,293.019,293.202,293.052
738.5,0,0,293.058,293.204,293.025
739,0,0,293.087,293.206,293.003
739.5,0,0,293.124,293.209,292.999
740,0,0,293.152,293.212,292.996
740.5,0,0,293.148,293.164,293.01
741,0,0,293.146,293.125,293.02
741.5,0,0,293.13,293.107,293.019
742,0,0,293.119,293.091,293.018
742.5,0,0,293.108,293.115,293.041
743,0,0,293.099,293.134,293.059
743.5,0,0,293.09,293.105,293.076
744,0,0,293.083,293.083,293.09
744.5,0,0,293.099,293.102,293.082
745,0,0,293.113,293.115,293.076
745.5,0,0,293.112,293.124,293.058
746,0,0,293.112,293.129,293.043
746.5,0,0,293.085,293.124,293.052
747,0,0,293.064,293.119,293.059
747.5,0,0,293.079,293.101,293.105
748,0,0,293.091,293.087,293.142
748.5,0,0,293.151,293.071,293.104
749,0,0,293.197,293.06,293.074
749.5,0,0,293.185,293.07,293.075
750,0,0,293.176,293.077,293.076
750.5,0,0,293.136,293.11,293.094
751,0,0,293.105,293.135,293.108
751.5,0,0,293.091,293.114,293.052
752,0,0,293.08,293.098,293.008
752.5,0,0,293.107,293.046,293.014
753,0,0,293.127,293.005,293.019
753.5,0,0,293.138,293.018,293.057
754,0,0,293.147,293.027,293.086
754.5,0,0,293.157,293.091,293.077
755,0,0,293.165,293.141,293.07
755.5,0,0,293.109,293.114,293.065
756,0,0,293.065,293.093,293.063
756.5,0,0,293.075,293.083,293.054
757,0,0,293.083,293.076,293.049
757.5,0,0,293.086,293.08,293.064
758,0,0,293.087,293.083,293.077
758.5,0,0,293.127,293.086,293.071
759,0,0,293.158,293.088,293.068
759.5,0,0,293.141,293.082,293.041
760,0,0,293.126,293.077,293.02
760.5,0,0,293.124,293.048,293.033
761,0,0,293.123,293.026,293.044
761.5,0,0,293.153,292.998,293.083
762,0,0,293.177,292.976,293.113
762.5,0,0,293.116,293.004,293.108
763,0,0,293.068,293.025,293.103
763.5,0,0,293.077,293.044,293.135
764,0,0,293.086,293.06,293.159
764.5,0,0,293.062,293.096,293.143
765,0,0,293.043,293.123,293.13
765.5,0,0,293.055,293.076,293.12
766,0,0,293.066,293.041,293.113
766.5,0,0,293.09,293.052,293.143
767,0,0,293.107,293.06,293.167
767.5,0,0,293.102,293.051,293.136
768,0,0,293.097,293.042,293.113
768.5,0,0,293.138,293.043,293.094
769,0,0,293.171,293.043,293.08
769.5,0,0,293.132,293.046,293.077
770,0,0,293.103,293.047,293.075
770.5,0,0,293.147,293.046,293.054
771,0,0,293.181,293.044,293.037
771.5,0,0,293.131,293.042,293.042
772,0,0,293.093,293.041,293.044
772.5,0,0,293.123,293.076,293.048
773,0,0,293.145,293.104,293.052
773.5,0,0,293.164,293.115,293.077
774,0,0,293.179,293.124,293.097
774.5,0,0,293.181,293.12,293.103
775,0,0,293.184,293.116,293.108
775.5,0,0,293.167,293.13,293.109
776,0,0,293.153,293.141,293.11
776.5,0,0,293.19,293.126,293.109
777,0,0,293.218,293.114,293.108
777.5,0,0,293.193,293.107,293.09
778,0,0,293.175,293.101,293.076
778.5,0,0,293.149,293.116,293.079
779,0,0,293.13,293.127,293.081
779.5,0,0,293.141,293.134,293.092
780,0,0,293.149,293.138,293.101
780.5,0,0,293.124,293.138,293.102
781,0,0,293.104,293.137,293.104
781.5,0,0,293.109,293.141,293.087
782,0,0,293.113,293.143,293.075
782.5,0,0,293.108,293.147,293.06
783,0,0,293.104,293.149,293.049
783.5,0,0,293.134,293.151,293.105
784,0,0,293.157,293.152,293.149
784.5,0,0,293.116,293.114,293.16
785,0,0,293.085,293.085,293.169
785.5,0,0,293.126,293.062,293.159
786,0,0,293.158,293.043,293.152
786.5,0,0,293.148,293.037,293.173
787,0,0,293.142,293.031,293.188
787.5,0,0,293.09,293.027,293.159
788,0,0,293.049,293.024,293.136
788.5,0,0,293.059,293.019,293.124
789,0,0,293.068,293.014,293.114
789.5,0,0,293.091,293.031,293.125
790,0,0,293.108,293.043,293.134
790.5,0,0,293.098,293.049,293.152
791,0,0,293.091,293.054,293.167
791.5,0,0,293.055,293.099,293.147
792,0,0,293.029,293.134,293.131
792.5,0,0,293.079,293.176,293.123
793,0,0,293.118,293.208,293.115
793.5,0,0,293.114,293.206,293.114
794,0,0,293.11,293.203,293.113
794.5,0,0,293.145,293.192,293.093
795,0,0,293.17,293.184,293.077
795.5,0,0,293.17,293.16,293.054
796,0,0,293.169,293.142,293.035
796.5,0,0,293.142,293.138,293.037
797,0,0,293.12,293.136,293.04
797.5,0,0,293.136,293.129,293.054
798,0,0,293.147,293.123,293.065
798.5,0,0,293.114,293.148,293.105
799,0,0,293.088,293.168,293.138
799.5,0,0,293.087,293.116,293.138
800,0,0,293.087,293.077,293.138
800.5,0,0,293.065,293.073,293.156
801,0,0,293.049,293.069,293.169
801.5,0,0,293.03,293.107,293.173
802,0,0,293.015,293.137,293.175
802.5,0,0,293.002,293.135,293.168
803,0,0,292.991,293.134,293.163
803.5,0,0,293.008,293.147,293.165
804,0,0,293.02,293.157,293.167
804.5,0,0,293.016,293.177,293.145
805,0,0,293.014,293.193,293.126
805.5,0,0,293.03,293.221,293.143
806,0,0,293.043,293.242,293.156
806.5,0,0,293.062,293.218,293.18
807,0,0,293.076,293.198,293.199
807.5,0,0,293.094,293.21,293.148
808,0,0,293.108,293.22,293.109
808.5,0,0,293.112,293.17,293.127
809,0,0,293.113,293.131,293.142
809.5,0,0,293.127,293.105,293.131
810,0,0,293.14,293.086,293.121
810.5,0,0,293.135,293.09,293.118
811,0,0,293.13,293.093,293.114
811.5,0,0,293.158,293.096,293.149
812,0,0,293.18,293.098,293.177
812.5,0,0,293.187,293.086,293.149
813,0,0,293.192,293.076,293.127
813.5,0,0,293.167,293.116,293.118
814,0,0,293.146,293.147,293.109
814.5,0,0,293.153,293.145,293.101
815,0,0,293.158,293.143,293.094
815.5,0,0,293.145,293.13,293.049
816,0,0,293.134,293.118,293.014
816.5,0,0,293.132,293.107,293.014
817,0,0,293.131,293.098,293.014
817.5,0,0,293.114,293.07,293.053
818,0,0,293.101,293.048,293.083
818.5,0,0,293.137,293.043,293.037
819,0,0,293.167,293.04,293
819.5,0,0,293.186,293.043,293.005
820,0,0,293.202,293.047,293.01
820.5,0,0,293.184,293.073,293.041
821,0,0,293.169,293.093,293.065
821.5,0,0,293.123,293.048,293.069
822,0,0,293.087,293.014,293.073
822.5,0,0,293.054,293.021,293.08
823,0,0,293.029,293.026,293.087
823.5,0,0,293.058,293.037,293.123
824,0,0,293.08,293.044,293.151
824.5,0,0,293.105,293.013,293.162
825,0,0,293.125,292.988,293.17
825.5,0,0,293.087,293.025,293.173
826,0,0,293.057,293.054,293.174
826.5,0,0,293.066,293.065,293.162
827,0,0,293.074,293.073,293.151
827.5,0,0,293.073,293.081,293.177
828,0,0,293.073,293.087,293.198
828.5,0,0,293.037,293.092,293.188
829,0,0,293.01,293.094,293.181
829.5,0,0,293.048,293.132,293.164
830,0,0,293.077,293.162,293.152
830.5,0,0,293.103,293.152,293.174
831,0,0,293.123,293.143,293.192
831.5,0,0,293.083,293.085,293.135
832,0,0,293.053,293.038,293.091
832.5,0,0,293.049,293.04,293.088
833,0,0,293.047,293.042,293.087
833.5,0,0,293.091,293.032,293.076
834,0,0,293.126,293.024,293.066
834.5,0,0,293.142,293.013,293.074
835,0,0,293.154,293.004,293.079
835.5,0,0,293.151,293.042,293.076
836,0,0,293.147,293.073,293.074
836.5,0,0,293.12,293.064,293.069
837,0,0,293.099,293.057,293.065
837.5,0,0,293.132,293.022,293.049
838,0,0,293.158,292.996,293.037
838.5,0,0,293.136,293.005,293.01
839,0,0,293.119,293.013,292.99
839.5,0,0,293.158,293.049,293.004
840,0,0,293.19,293.076,293.016
840.5,0,0,293.184,293.092,293.062
841,0,0,293.177,293.104,293.097
841.5,0,0,293.151,293.103,293.082
842,0,0,293.13,293.102,293.071
842.5,0,0,293.108,293.093,293.07
843,0,0,293.091,293.086,293.07
843.5,0,0,293.127,293.077,293.077
844,0,0,293.157,293.071,293.083
844.5,0,0,293.118,293.096,293.073
845,0,0,293.088,293.115,293.064
845.5,0,0,293.073,293.092,293.074
846,0,0,293.06,293.073,293.08
846.5,0,0,293.069,293.077,293.108
847,0,0,293.076,293.08,293.13
847.5,0,0,293.04,293.085,293.135
848,0,0,293.01,293.088,293.137
848.5,0,0,293.069,293.066,293.123
849,0,0,293.115,293.049,293.112
849.5,0,0,293.127,293.094,293.105
850,0,0,293.137,293.13,293.101
850.5,0,0,293.107,293.121,293.102
851,0,0,293.082,293.115,293.103
851.5,0,0,293.091,293.085,293.104
852,0,0,293.098,293.06,293.105
852.5,0,0,293.101,293.105,293.088
853,0,0,293.102,293.141,293.075
853.5,0,0,293.124,293.174,293.015
854,0,0,293.14,293.199,292.97
854.5,0,0,293.132,293.187,292.976
855,0,0,293.126,293.177,292.981
855.5,0,0,293.151,293.175,293.01
856,0,0,293.169,293.174,293.033
856.5,0,0,293.164,293.168,293.019
857,0,0,293.159,293.163,293.008
857.5,0,0,293.148,293.142,293.005
858,0,0,293.14,293.125,293.003
858.5,0,0,293.13,293.12,293.042
859,0,0,293.121,293.116,293.073
859.5,0,0,293.099,293.097,293.114
860,0,0,293.081,293.081,293.146
860.5,0,0,293.032,293.08,293.162
861,0,0,292.994,293.079,293.173
861.5,0,0,293.036,293.113,293.187
862,0,0,293.068,293.14,293.197
862.5,0,0,293.051,293.112,293.198
863,0,0,293.038,293.088,293.201
863.5,0,0,293.004,293.079,293.198
864,0,0,292.979,293.071,293.197
864.5,0,0,292.999,293.09,293.206
865,0,0,293.015,293.104,293.212
865.5,0,0,293.044,293.116,293.219
866,0,0,293.066,293.126,293.224
866.5,0,0,293.047,293.113,293.207
867,0,0,293.031,293.102,293.193
867.5,0,0,293.024,293.097,293.174
868,0,0,293.019,293.093,293.158
868.5,0,0,293.019,293.112,293.154
869,0,0,293.019,293.125,293.151
869.5,0,0,293.015,293.109,293.163
870,0,0,293.013,293.097,293.174
870.5,0,0,292.982,293.138,293.145
871,0,0,292.958,293.17,293.123
871.5,0,0,293.011,293.167,293.123
872,0,0,293.054,293.164,293.124
872.5,0,0,293.068,293.167,293.097
873,0,0,293.079,293.168,293.075
873.5,0,0,293.093,293.153,293.09
874,0,0,293.105,293.141,293.101
874.5,0,0,293.123,293.087,293.09
875,0,0,293.136,293.046,293.081
875.5,0,0,293.109,293.082,293.049
876,0,0,293.088,293.11,293.026
876.5,0,0,293.073,293.101,293.049
877,0,0,293.06,293.092,293.069
877.5,0,0,293.049,293.102,293.105
878,0,0,293.041,293.109,293.134
878.5,0,0,293.058,293.086,293.168
879,0,0,293.071,293.068,293.195
879.5,0,0,293.058,293.069,293.149
880,0,0,293.046,293.069,293.113
880.5,0,0,293.044,293.077,293.135
881,0,0,293.042,293.083,293.152
881.5,0,0,293.077,293.094,293.149
882,0,0,293.104,293.103,293.148
882.5,0,0,293.112,293.112,293.14
883,0,0,293.116,293.119,293.132
883.5,0,0,293.154,293.099,293.164
884,0,0,293.184,293.083,293.19
884.5,0,0,293.157,293.088,293.184
885,0,0,293.136,293.091,293.18
885.5,0,0,293.108,293.066,293.167
886,0,0,293.085,293.046,293.157
886.5,0,0,293.058,293.07,293.145
887,0,0,293.036,293.09,293.136
887.5,0,0,293.055,293.065,293.121
888,0,0,293.071,293.047,293.11
888.5,0,0,293.101,293.059,293.119
889,0,0,293.123,293.069,293.125
889.5,0,0,293.118,293.051,293.154
890,0,0,293.114,293.037,293.177
890.5,0,0,293.11,293.094,293.197
891,0,0,293.107,293.138,293.212
891.5,0,0,293.101,293.113,293.218
892,0,0,293.096,293.093,293.223
892.5,0,0,293.079,293.065,293.206
893,0,0,293.065,293.043,293.191
893.5,0,0,293.098,293.058,293.143
894,0,0,293.124,293.069,293.104
894.5,0,0,293.081,293.121,293.085
895,0,0,293.048,293.162,293.069
895.5,0,0,293.042,293.153,293.048
896,0,0,293.036,293.146,293.031
896.5,0,0,293.073,293.146,293.031
897,0,0,293.102,293.146,293.031
897.5,0,0,293.077,293.121,293.036
898,0,0,293.058,293.103,293.038
898.5,0,0,293.082,293.131,293.013
899,0,0,293.101,293.154,292.992
899.5,0,0,293.097,293.142,292.976
900,0,0,293.093,293.131,292.964
900.5,0,0,293.098,293.147,292.972
901,0,0,293.102,293.159,292.98
901.5,0,0,293.107,293.113,293.024
902,0,0,293.11,293.079,293.058
902.5,0,0,293.108,293.062,293.08
903,0,0,293.104,293.048,293.097
903.5,0,0,293.083,293.051,293.08
904,0,0,293.066,293.053,293.068
904.5,0,0,293.096,293.127,293.033
905,0,0,293.118,293.185,293.007
905.5,0,0,293.102,293.14,293.01
906,0,0,293.088,293.105,293.013
906.5,0,0,293.077,293.112,293.044
907,0,0,293.068,293.118,293.07
907.5,0,0,293.088,293.116,293.066
908,0,0,293.104,293.115,293.063
908.5,0,0,293.11,293.115,293.075
909,0,0,293.115,293.116,293.085
909.5,0,0,293.076,293.118,293.062
910,0,0,293.046,293.118,293.044
910.5,0,0,293.087,293.114,293.068
911,0,0,293.119,293.112,293.086
911.5,0,0,293.127,293.096,293.082
912,0,0,293.135,293.083,293.079
912.5,0,0,293.17,293.105,293.041
913,0,0,293.196,293.124,293.011
913.5,0,0,293.148,293.135,293.075
914,0,0,293.11,293.143,293.124
914.5,0,0,293.113,293.105,293.112
915,0,0,293.116,293.075,293.101
915.5,0,0,293.074,293.071,293.124
916,0,0,293.041,293.069,293.142
916.5,0,0,293.066,293.055,293.14
917,0,0,293.087,293.046,293.138
917.5,0,0,293.11,293.109,293.138
918,0,0,293.13,293.158,293.137
918.5,0,0,293.145,293.131,293.093
919,0,0,293.157,293.11,293.059
919.5,0,0,293.132,293.103,293.047
920,0,0,293.114,293.098,293.038
920.5,0,0,293.125,293.101,293.062
921,0,0,293.135,293.103,293.08
921.5,0,0,293.167,293.121,293.07
922,0,0,293.192,293.135,293.062
922.5,0,0,293.162,293.118,293.091
923,0,0,293.137,293.103,293.113
923.5,0,0,293.11,293.066,293.123
924,0,0,293.09,293.038,293.129
924.5,0,0,293.108,293.038,293.145
925,0,0,293.124,293.04,293.157
925.5,0,0,293.169,293.016,293.154
926,0,0,293.206,292.997,293.152
926.5,0,0,293.176,293.037,293.099
927,0,0,293.154,293.068,293.058
927.5,0,0,293.114,293.112,293.069
928,0,0,293.082,293.146,293.076
928.5,0,0,293.076,293.151,293.094
929,0,0,293.07,293.154,293.108
929.5,0,0,293.053,293.123,293.109
930,0,0,293.04,293.098,293.109
930.5,0,0,293.062,293.08,293.138
931,0,0,293.077,293.065,293.162
931.5,0,0,293.12,293.083,293.188
932,0,0,293.153,293.099,293.209
932.5,0,0,293.138,293.113,293.175
933,0,0,293.129,293.125,293.148
933.5,0,0,293.125,293.146,293.136
934,0,0,293.121,293.162,293.127
934.5,0,0,293.119,293.159,293.132
935,0,0,293.118,293.158,293.136
935.5,0,0,293.085,293.198,293.14
936,0,0,293.059,293.23,293.142
936.5,0,0,293.054,293.167,293.129
937,0,0,293.051,293.118,293.119
937.5,0,0,293.055,293.131,293.109
938,0,0,293.059,293.142,293.101
938.5,0,0,293.075,293.099,293.11
939,0,0,293.088,293.066,293.118
939.5,0,0,293.096,293.065,293.103
940,0,0,293.101,293.065,293.092
940.5,0,0,293.12,293.075,293.073
941,0,0,293.136,293.083,293.057
941.5,0,0,293.107,293.108,293.052
942,0,0,293.083,293.127,293.048
942.5,0,0,293.074,293.105,293.022
943,0,0,293.066,293.087,293.002
943.5,0,0,293.086,293.091,293.025
944,0,0,293.102,293.094,293.043
944.5,0,0,293.13,293.07,293.083
945,0,0,293.152,293.052,293.114
945.5,0,0,293.147,293.085,293.098
946,0,0,293.142,293.11,293.086
946.5,0,0,293.152,293.097,293.055
947,0,0,293.159,293.086,293.031
947.5,0,0,293.147,293.098,293.047
948,0,0,293.137,293.107,293.059
948.5,0,0,293.159,293.081,293.096
949,0,0,293.175,293.06,293.124
949.5,0,0,293.17,293.054,293.12
950,0,0,293.167,293.049,293.116
950.5,0,0,293.129,293.06,293.125
951,0,0,293.099,293.068,293.13
951.5,0,0,293.094,293.071,293.113
952,0,0,293.091,293.074,293.098
952.5,0,0,293.108,293.085,293.103
953,0,0,293.121,293.093,293.107
953.5,0,0,293.109,293.091,293.152
954,0,0,293.101,293.09,293.186
954.5,0,0,293.098,293.094,293.151
955,0,0,293.097,293.098,293.124
955.5,0,0,293.073,293.073,293.132
956,0,0,293.053,293.053,293.14
956.5,0,0,293.037,293.051,293.145
957,0,0,293.026,293.048,293.149
957.5,0,0,293.032,293.079,293.131
958,0,0,293.037,293.102,293.116
958.5,0,0,293.048,293.091,293.13
959,0,0,293.057,293.082,293.14
959.5,0,0,293.07,293.036,293.175
960,0,0,293.081,293,293.202
960.5,0,0,293.066,293.063,293.171
961,0,0,293.054,293.112,293.147
961.5,0,0,293.054,293.08,293.181
962,0,0,293.054,293.055,293.208
962.5,0,0,293.099,293.083,293.142
963,0,0,293.136,293.107,293.092
963.5,0,0,293.142,293.142,293.065
964,0,0,293.148,293.169,293.044
964.5,0,0,293.135,293.146,293.071
965,0,0,293.124,293.127,293.092
965.5,0,0,293.115,293.141,293.052
966,0,0,293.108,293.152,293.021
966.5,0,0,293.118,293.127,292.996
967,0,0,293.126,293.109,292.976
967.5,0,0,293.132,293.107,293.024
968,0,0,293.137,293.105,293.06
968.5,0,0,293.119,293.102,293.08
969,0,0,293.105,293.099,293.094
969.5,0,0,293.113,293.068,293.087
970,0,0,293.119,293.042,293.081
970.5,0,0,293.12,293.06,293.042
971,0,0,293.12,293.074,293.013
971.5,0,0,293.157,293.087,293.032
972,0,0,293.186,293.097,293.048
972.5,0,0,293.196,293.088,293.007
973,0,0,293.203,293.082,292.974
973.5,0,0,293.175,293.054,292.992
974,0,0,293.153,293.032,293.005
974.5,0,0,293.097,293.053,293
975,0,0,293.053,293.069,292.997
975.5,0,0,293.086,293.085,293.043
976,0,0,293.112,293.097,293.079
976.5,0,0,293.146,293.066,293.07
977,0,0,293.174,293.043,293.064
977.5,0,0,293.134,293.041,293.069
978,0,0,293.102,293.038,293.073
978.5,0,0,293.093,293.058,293.093
979,0,0,293.087,293.074,293.109
979.5,0,0,293.08,293.109,293.109
980,0,0,293.075,293.137,293.108
980.5,0,0,293.07,293.142,293.107
981,0,0,293.066,293.146,293.105
981.5,0,0,293.058,293.158,293.102
982,0,0,293.052,293.167,293.098
982.5,0,0,293.073,293.153,293.129
983,0,0,293.09,293.142,293.152
983.5,0,0,293.091,293.12,293.146
984,0,0,293.092,293.102,293.14
984.5,0,0,293.092,293.103,293.141
985,0,0,293.092,293.104,293.142
985.5,0,0,293.102,293.113,293.148
986,0,0,293.108,293.12,293.154
986.5,0,0,293.066,293.129,293.107
987,0,0,293.033,293.136,293.07
987.5,0,0,293.013,293.104,293.053
988,0,0,292.997,293.079,293.04
988.5,0,0,292.982,293.052,293.069
989,0,0,292.972,293.03,293.092
989.5,0,0,292.986,293.013,293.096
990,0,0,292.997,293,293.097
990.5,0,0,292.997,293.02,293.105
991,0,0,292.997,293.035,293.113
991.5,0,0,293.019,293.048,293.127
992,0,0,293.035,293.059,293.14
992.5,0,0,293.037,293.099,293.113
993,0,0,293.04,293.131,293.092
993.5,0,0,293.079,293.152,293.097
994,0,0,293.109,293.169,293.102
994.5,0,0,293.129,293.124,293.105
995,0,0,293.145,293.09,293.109
995.5,0,0,293.154,293.099,293.091
996,0,0,293.162,293.108,293.076
996.5,0,0,293.114,293.092,293.083
997,0,0,293.077,293.079,293.09
997.5,0,0,293.064,293.079,293.076
998,0,0,293.054,293.079,293.065
998.5,0,0,293.055,293.097,293.044
999,0,0,293.055,293.11,293.029
999.5,0,0,293.068,293.148,293.058
1000,0,0,293.077,293.177,293.081
1000.5,0,0,293.048,293.192,293.096
1001,0,0,293.026,293.204,293.108
1001.5,0,0,293.059,293.145,293.108
1002,0,0,293.085,293.097,293.108
1002.5,0,0,293.093,293.11,293.12
1003,0,0,293.099,293.121,293.129
1003.5,0,0,293.099,293.104,293.113
1004,0,0,293.101,293.09,293.101
1004.5,0,0,293.107,293.068,293.107
1005,0,0,293.112,293.051,293.112
1005.5,0,0,293.156,293.038,293.121
1006,0,0,293.19,293.029,293.129
1006.5,0,0,293.185,293.047,293.134
1007,0,0,293.181,293.06,293.138
1007.5,0,0,293.168,293.055,293.135
1008,0,0,293.159,293.052,293.131
1008.5,0,0,293.143,293.08,293.154
1009,0,0,293.131,293.102,293.171
1009.5,0,0,293.143,293.118,293.12
1010,0,0,293.153,293.131,293.081
1010.5,0,0,293.164,293.123,293.092
1011,0,0,293.174,293.118,293.101
1011.5,0,0,293.165,293.134,293.102
1012,0,0,293.159,293.146,293.103
1012.5,0,0,293.138,293.148,293.119
1013,0,0,293.121,293.151,293.132
1013.5,0,0,293.146,293.135,293.13
1014,0,0,293.164,293.123,293.127
1014.5,0,0,293.12,293.104,293.119
1015,0,0,293.086,293.09,293.112
1015.5,0,0,293.077,293.121,293.118
1016,0,0,293.07,293.146,293.123
1016.5,0,0,293.071,293.109,293.102
1017,0,0,293.074,293.081,293.086
1017.5,0,0,293.083,293.079,293.07
1018,0,0,293.092,293.079,293.058
1018.5,0,0,293.115,293.129,293.042
1019,0,0,293.134,293.169,293.03
1019.5,0,0,293.083,293.168,293.014
1020,0,0,293.044,293.167,293.002
1020.5,0,0,293.043,293.18,292.988
1021,0,0,293.042,293.19,292.98
1021.5,0,0,293.055,293.159,293.03
1022,0,0,293.066,293.135,293.069
1022.5,0,0,293.075,293.138,293.074
1023,0,0,293.081,293.142,293.079
1023.5,0,0,293.077,293.146,293.068
1024,0,0,293.075,293.148,293.06
1024.5,0,0,293.074,293.124,293.127
1025,0,0,293.073,293.104,293.18
1025.5,0,0,293.064,293.094,293.148
1026,0,0,293.058,293.086,293.124
1026.5,0,0,293.09,293.076,293.082
1027,0,0,293.114,293.069,293.051
1027.5,0,0,293.12,293.091,293.07
1028,0,0,293.125,293.107,293.085
1028.5,0,0,293.159,293.081,293.058
1029,0,0,293.186,293.06,293.038
1029.5,0,0,293.148,293.051,293.04
1030,0,0,293.12,293.043,293.042
1030.5,0,0,293.103,293.029,293.043
1031,0,0,293.09,293.016,293.046
1031.5,0,0,293.081,293.057,293.08
1032,0,0,293.074,293.088,293.108
1032.5,0,0,293.115,293.093,293.125
1033,0,0,293.148,293.097,293.138
1033.5,0,0,293.151,293.057,293.099
1034,0,0,293.152,293.026,293.069
1034.5,0,0,293.158,293.049,293.093
1035,0,0,293.162,293.068,293.112
1035.5,0,0,293.149,293.07,293.087
1036,0,0,293.141,293.074,293.068
1036.5,0,0,293.165,293.066,293.038
1037,0,0,293.185,293.062,293.014
1037.5,0,0,293.145,293.048,293.036
1038,0,0,293.114,293.038,293.053
1038.5,0,0,293.126,293.022,293.054
1039,0,0,293.136,293.009,293.055
1039.5,0,0,293.116,293.016,293.038
1040,0,0,293.102,293.022,293.025
1040.5,0,0,293.143,293.003,293.021
1041,0,0,293.175,292.987,293.019
1041.5,0,0,293.147,293.06,293.018
1042,0,0,293.126,293.118,293.018
1042.5,0,0,293.131,293.164,293.093
1043,0,0,293.136,293.201,293.152
1043.5,0,0,293.146,293.191,293.138
1044,0,0,293.153,293.184,293.129
1044.5,0,0,293.123,293.164,293.121
1045,0,0,293.098,293.148,293.116
1045.5,0,0,293.091,293.135,293.06
1046,0,0,293.085,293.125,293.016
1046.5,0,0,293.086,293.081,293.083
1047,0,0,293.086,293.047,293.137
1047.5,0,0,293.12,293.048,293.109
1048,0,0,293.146,293.048,293.088
1048.5,0,0,293.119,293.091,293.055
1049,0,0,293.098,293.124,293.03
1049.5,0,0,293.108,293.108,293.047
1050,0,0,293.114,293.094,293.06
1050.5,0,0,293.135,293.093,293.038
1051,0,0,293.151,293.091,293.021
1051.5,0,0,293.107,293.087,293.015
1052,0,0,293.073,293.083,293.01
1052.5,0,0,293.092,293.087,292.985
1053,0,0,293.108,293.09,292.965
1053.5,0,0,293.094,293.143,293.01
1054,0,0,293.083,293.186,293.046
1054.5,0,0,293.099,293.16,293.054
1055,0,0,293.112,293.141,293.062
1055.5,0,0,293.102,293.137,293.048
1056,0,0,293.093,293.135,293.038
1056.5,0,0,293.085,293.146,293.024
1057,0,0,293.079,293.154,293.013
1057.5,0,0,293.091,293.149,293.073
1058,0,0,293.099,293.145,293.118
1058.5,0,0,293.14,293.132,293.126
1059,0,0,293.17,293.123,293.131
1059.5,0,0,293.092,293.109,293.116
1060,0,0,293.031,293.099,293.104
1060.5,0,0,293.077,293.064,293.086
1061,0,0,293.114,293.036,293.073
1061.5,0,0,293.129,293.069,293.063
1062,0,0,293.14,293.096,293.055
1062.5,0,0,293.112,293.11,293.114
1063,0,0,293.091,293.123,293.159
1063.5,0,0,293.102,293.105,293.149
1064,0,0,293.112,293.092,293.141
1064.5,0,0,293.11,293.064,293.112
1065,0,0,293.11,293.042,293.09
1065.5,0,0,293.079,293.077,293.12
1066,0,0,293.053,293.105,293.143
1066.5,0,0,293.092,293.129,293.145
1067,0,0,293.123,293.146,293.146
1067.5,0,0,293.107,293.148,293.129
1068,0,0,293.094,293.148,293.114
1068.5,0,0,293.098,293.149,293.168
1069,0,0,293.101,293.149,293.209
1069.5,0,0,293.108,293.136,293.176
1070,0,0,293.113,293.125,293.152
1070.5,0,0,293.136,293.103,293.129
1071,0,0,293.153,293.087,293.11
1071.5,0,0,293.156,293.06,293.092
1072,0,0,293.158,293.04,293.077
1072.5,0,0,293.121,293.041,293.043
1073,0,0,293.092,293.042,293.018
